Unigrams,Negation,Contrast,Positive entities,Negative entities,Class
first,true,Yes,0,3,positive
month,true,Yes,0,3,positive
economist,true,Yes,0,3,positive
said,true,Yes,0,3,positive
appear,true,Yes,0,3,positive
current,true,Yes,0,3,positive
account,true,Yes,0,3,positive
deficit,true,Yes,0,3,positive
shrink,true,Yes,0,3,positive
even,true,Yes,0,3,positive
below,true,Yes,0,3,positive
billion,true,Yes,0,3,positive
ringgit,true,Yes,0,3,positive
level,true,Yes,0,3,positive
project,true,Yes,0,3,positive
privat,true,Yes,0,3,positive
economist,true,Yes,0,3,positive
year,true,Yes,0,3,positive
malaysia,false,No,0,0,positive
trade,false,No,0,0,positive
surplus,false,No,0,0,positive
seen,false,No,0,0,positive
promis,false,No,0,0,positive
trend,false,No,0,0,positive
monthli,false,No,1,1,positive
trade,false,No,1,1,positive
surplus,false,No,1,1,positive
sharpli,false,No,1,1,positive
slow,false,No,1,1,positive
import,false,No,1,1,positive
suggest,false,No,1,1,positive
malaysia,false,No,1,1,positive
turn,false,No,1,1,positive
tide,false,No,1,1,positive
battl,false,No,1,1,positive
stem,false,No,1,1,positive
current,false,No,1,1,positive
account,false,No,1,1,positive
deficit,false,No,1,1,positive
foreign,false,No,1,1,positive
investor,false,No,1,1,positive
affect,false,No,1,1,positive
analyst,false,No,1,1,positive
said,false,No,1,1,positive
tuesdai,false,No,1,1,positive
statist,false,No,0,0,positive
depart,false,No,0,0,positive
said,false,No,0,0,positive
tuesdai,false,No,0,0,positive
malaysia,false,No,0,0,positive
chalk,false,No,0,0,positive
trade,false,No,0,0,positive
surplu,false,No,0,0,positive
million,false,No,0,0,positive
ringgit,false,No,0,0,positive
million,false,No,0,0,positive
june,false,No,0,0,positive
follow,false,No,0,0,positive
million,false,No,0,0,positive
ringgit,false,No,0,0,positive
surplu,false,No,0,0,positive
gener,true,No,1,1,positive
good,true,No,1,1,positive
figur,true,No,1,1,positive
market,true,No,1,1,positive
said,true,No,1,1,positive
jimmi,true,No,1,1,positive
economist,true,No,1,1,positive
analyst,true,No,1,1,positive
idea,true,No,1,1,positive
said,true,No,1,1,positive
investor,true,No,1,1,positive
expect,true,No,1,1,positive
million,true,No,1,1,positive
ringgit,true,No,1,1,positive
deficit,true,No,1,1,positive
june,true,No,1,1,positive
propos,true,No,0,0,positive
divest,true,No,0,0,positive
will,true,No,0,0,positive
allow,true,No,0,0,positive
concentr,true,No,0,0,positive
develop,true,No,0,0,positive
local,true,No,0,0,positive
media,true,No,0,0,positive
interest,true,No,0,0,positive
north,true,No,0,0,positive
where,true,No,0,0,positive
alreadi,true,No,0,0,positive
have,true,No,0,0,positive
strong,true,No,0,0,positive
portfolio,true,No,0,0,positive
titl,true,No,0,0,positive
said,true,No,0,0,positive
unit,true,No,0,0,positive
chief,true,No,0,0,positive
execut,true,No,0,0,positive
clive,true,No,0,0,positive
hollick,true,No,0,0,positive
york,false,No,0,0,positive
coffe,false,No,0,0,positive
sugar,false,No,0,0,positive
cocoa,false,No,0,0,positive
exchang,false,No,0,0,positive
mondai,false,No,0,0,positive
septemb,false,No,0,0,positive
coffe,false,No,0,0,positive
rose,false,No,0,0,positive
cent,false,No,0,0,positive
pound,false,No,0,0,positive
close,false,No,0,0,positive
cent,false,No,0,0,positive
highest,false,No,0,0,positive
close,false,No,0,0,positive
sinc,false,No,0,0,positive
septemb,false,No,0,0,positive
frankfurt,false,No,0,2,positive
german,false,No,0,2,positive
equiti,false,No,0,2,positive
slightli,false,No,0,2,positive
higher,false,No,0,2,positive
after,false,No,0,2,positive
listless,false,No,0,2,positive
session,false,No,0,2,positive
dure,false,No,0,2,positive
which,false,No,0,2,positive
trade,false,No,0,2,positive
rang,false,No,0,2,positive
less,false,No,0,2,positive
than,false,No,0,2,positive
point,false,No,0,2,positive
share,false,No,0,0,positive
index,false,No,0,0,positive
close,false,No,0,0,positive
point,false,No,0,0,positive
advanc,false,No,0,0,positive
ftse,false,No,0,0,positive
narrowli,false,No,0,0,positive
outnumb,false,No,0,0,positive
declin,false,No,0,0,positive
launch,false,No,2,0,positive
gone,false,No,2,0,positive
veri,false,No,2,0,positive
well,false,No,2,0,positive
todai,false,No,2,0,positive
user,false,No,2,0,positive
appear,false,No,2,0,positive
veri,false,No,2,0,positive
happi,false,No,2,0,positive
said,false,No,2,0,positive
spokeswoman,false,No,2,0,positive
exchang,false,No,2,0,positive
delight,false,No,0,1,positive
that,false,No,0,1,positive
sequenc,false,No,0,1,positive
been,false,No,0,1,positive
implement,false,No,0,1,positive
successfulli,false,No,0,1,positive
time,false,No,0,1,positive
under,false,No,0,1,positive
budget,false,No,0,1,positive
propos,true,No,0,0,positive
divest,true,No,0,0,positive
will,true,No,0,0,positive
allow,true,No,0,0,positive
concentr,true,No,0,0,positive
develop,true,No,0,0,positive
local,true,No,0,0,positive
media,true,No,0,0,positive
interest,true,No,0,0,positive
north,true,No,0,0,positive
where,true,No,0,0,positive
alreadi,true,No,0,0,positive
have,true,No,0,0,positive
strong,true,No,0,0,positive
portfolio,true,No,0,0,positive
titl,true,No,0,0,positive
said,true,No,0,0,positive
unit,true,No,0,0,positive
chief,true,No,0,0,positive
execut,true,No,0,0,positive
clive,true,No,0,0,positive
hollick,true,No,0,0,positive
survei,false,No,1,0,positive
show,false,No,1,0,positive
balanc,false,No,1,0,positive
manag,false,No,1,0,positive
where,false,No,1,0,positive
manag,false,No,1,0,positive
respons,false,No,1,0,positive
wide,false,No,1,0,positive
rang,false,No,1,0,positive
asset,false,No,1,0,positive
class,false,No,1,0,positive
both,false,No,1,0,positive
asset,false,No,1,0,positive
alloc,false,No,1,0,positive
stockpick,false,No,1,0,positive
remain,false,No,1,0,positive
popular,false,No,1,0,positive
spate,false,No,0,1,positive
high,false,No,0,1,positive
profil,false,No,0,1,positive
strike,false,No,0,1,positive
britain,false,No,0,1,positive
summer,false,No,0,1,positive
shown,false,No,0,1,positive
that,false,No,0,1,positive
despit,false,No,0,1,positive
year,false,No,0,1,positive
hostil,false,No,0,1,positive
govern,false,No,0,1,positive
legisl,false,No,0,1,positive
trade,false,No,0,1,positive
union,false,No,0,1,positive
still,false,No,0,1,positive
forc,false,No,0,1,positive
reckon,false,No,0,1,positive
with,false,No,0,1,positive
leader,false,No,0,1,positive
britain,false,No,0,1,positive
union,false,No,0,1,positive
said,false,No,0,1,positive
tuesdai,false,No,0,1,positive
plan,false,No,0,3,positive
merger,false,No,0,3,positive
between,false,No,0,3,positive
british,false,No,0,3,positive
brewer,false,No,0,3,positive
bass,false,No,0,3,positive
carlsberg,false,No,0,3,positive
tetlei,false,No,0,3,positive
will,false,No,0,3,positive
creat,false,No,0,3,positive
such,false,No,0,3,positive
domin,false,No,0,3,positive
forc,false,No,0,3,positive
industri,false,No,0,3,positive
that,false,No,0,3,positive
almost,false,No,0,3,positive
certain,false,No,0,3,positive
fall,false,No,0,3,positive
foul,false,No,0,3,positive
britain,false,No,0,3,positive
competit,false,No,0,3,positive
author,false,No,0,3,positive
region,false,No,0,3,positive
brewer,false,No,0,3,positive
said,false,No,0,3,positive
tuesdai,false,No,0,3,positive
british,false,No,0,0,positive
media,false,No,0,0,positive
sector,false,No,0,0,positive
continu,false,No,0,0,positive
rise,false,No,0,0,positive
pearson,false,No,0,0,positive
bskyb,false,No,0,0,positive
amid,false,No,0,0,positive
stock,false,No,0,0,positive
shortag,false,No,0,0,positive
trader,false,No,0,0,positive
said,false,No,0,0,positive
share,false,No,0,0,positive
pearson,false,No,0,0,positive
rose,false,No,0,0,positive
nine,false,No,0,0,positive
week,false,No,0,0,positive
high,false,No,0,0,positive
share,false,No,0,0,positive
bskyb,false,No,0,0,positive
climb,false,No,0,0,positive
after,false,No,0,0,positive
rise,false,No,0,0,positive
record,false,No,0,0,positive
bskyb,false,No,0,2,positive
almost,false,No,0,2,positive
percent,false,No,0,2,positive
sinc,false,No,0,2,positive
august,false,No,0,2,positive
rise,false,No,0,2,positive
media,false,No,0,2,positive
share,false,No,0,2,positive
last,false,No,0,2,positive
week,false,No,0,2,positive
that,false,No,0,2,positive
compani,false,No,0,2,positive
plan,false,No,0,2,positive
provid,false,No,0,2,positive
internet,false,No,0,2,positive
access,false,No,0,2,positive
digit,false,No,0,2,positive
satellit,false,No,0,2,positive
servic,false,No,0,2,positive
when,false,No,0,2,positive
launch,false,No,0,2,positive
next,false,No,0,2,positive
year,false,No,0,2,positive
pearson,false,No,0,1,positive
longstand,false,No,0,1,positive
rumour,false,No,0,1,positive
favorit,false,No,0,1,positive
risen,false,No,0,1,positive
about,false,No,0,1,positive
percent,false,No,0,1,positive
last,false,No,0,1,positive
month,false,No,0,1,positive
pearson,false,No,0,0,positive
bskyb,false,No,0,0,positive
lead,false,No,0,0,positive
media,false,No,0,0,positive
sector,false,No,0,0,positive
deal,false,No,1,1,positive
pretti,false,No,1,1,positive
well,false,No,1,1,positive
signal,false,No,1,1,positive
said,false,No,1,1,positive
analyst,false,No,1,1,positive
declin,false,No,1,1,positive
name,false,No,1,1,positive
crossgat,false,No,1,0,positive
acquisit,false,No,1,0,positive
would,false,No,1,0,positive
earn,false,No,1,0,positive
enhanc,false,No,1,0,positive
from,false,No,1,0,positive
provid,false,No,1,0,positive
good,false,No,1,0,positive
platform,false,No,1,0,positive
regent,false,No,1,0,positive
expand,false,No,1,0,positive
geograph,false,No,1,0,positive
presenc,false,No,1,0,positive
region,false,No,1,0,positive
basi,false,No,1,0,positive
compani,false,No,1,0,positive
said,false,No,1,0,positive
sanderson,false,No,0,0,positive
bramal,false,No,0,0,positive
pretax,false,No,0,0,positive
jump,false,No,0,0,positive
chairman,false,No,1,0,positive
toni,false,No,1,0,positive
bramal,false,No,1,0,positive
said,false,No,1,0,positive
statement,false,No,1,0,positive
that,false,No,1,0,positive
august,false,No,1,0,positive
when,false,No,1,0,positive
year,false,No,1,0,positive
registr,false,No,1,0,positive
number,false,No,1,0,positive
start,false,No,1,0,positive
expect,false,No,1,0,positive
veri,false,No,1,0,positive
good,false,No,1,0,positive
result,false,No,1,0,positive
against,false,No,2,1,positive
background,false,No,2,1,positive
increas,false,No,2,1,positive
consum,false,No,2,1,positive
confid,false,No,2,1,positive
inflat,false,No,2,1,positive
possibl,false,No,2,1,positive
hope,false,No,2,1,positive
good,false,No,2,1,positive
second,false,No,2,1,positive
half,false,No,2,1,positive
year,false,No,2,1,positive
london,true,No,1,2,positive
annual,true,No,1,2,positive
hill,true,No,1,2,positive
carniv,true,No,1,2,positive
largest,true,No,1,2,positive
europ,true,No,1,2,positive
second,true,No,1,2,positive
world,true,No,1,2,positive
onli,true,No,1,2,positive
peacefulli,true,No,1,2,positive
mondai,true,No,1,2,positive
with,true,No,1,2,positive
estim,true,No,1,2,positive
revel,true,No,1,2,positive
sing,true,No,1,2,positive
danc,true,No,1,2,positive
awai,true,No,1,2,positive
high,true,No,1,2,positive
spirit,true,No,1,2,positive
there,true,Yes,1,0,positive
repeat,true,Yes,1,0,positive
ugli,true,Yes,1,0,positive
scene,true,Yes,1,0,positive
that,true,Yes,1,0,positive
scar,true,Yes,1,0,positive
street,true,Yes,1,0,positive
festiv,true,Yes,1,0,positive
polic,true,Yes,1,0,positive
prais,true,Yes,1,0,positive
crowd,true,Yes,1,0,positive
over,true,Yes,1,0,positive
festiv,true,Yes,1,0,positive
good,true,Yes,1,0,positive
natur,true,Yes,1,0,positive
around,true,No,0,1,positive
polic,true,No,0,1,positive
were,true,No,0,1,positive
wound,true,No,0,1,positive
riot,true,No,0,1,positive
when,true,No,0,1,positive
carniv,true,No,0,1,positive
year,true,No,0,1,positive
acquir,true,No,0,1,positive
darker,true,No,0,1,positive
reput,true,No,0,1,positive
from,true,No,0,1,positive
which,true,No,0,1,positive
onli,true,No,0,1,positive
slowli,true,No,0,1,positive
recov,true,No,0,1,positive
shopkeep,true,Yes,0,3,positive
still,true,Yes,0,3,positive
board,true,Yes,0,3,positive
their,true,Yes,0,3,positive
window,true,Yes,0,3,positive
mani,true,Yes,0,3,positive
resid,true,Yes,0,3,positive
leav,true,Yes,0,3,positive
town,true,Yes,0,3,positive
weekend,true,Yes,0,3,positive
four,true,Yes,0,3,positive
five,true,Yes,0,3,positive
year,true,Yes,0,3,positive
there,true,Yes,0,3,positive
been,true,Yes,0,3,positive
disord,true,Yes,0,3,positive
littl,true,Yes,0,3,positive
crime,true,Yes,0,3,positive
london,false,No,0,0,positive
carniv,false,No,0,0,positive
high,false,No,0,0,positive
spirit,false,No,0,0,positive
focu,false,No,0,0,positive
push,false,No,0,0,positive
london,false,No,0,0,positive
stock,false,No,0,0,positive
record,false,No,0,0,positive
stock,false,No,0,0,positive
jump,false,No,0,0,positive
salomon,false,No,0,0,positive
share,false,No,0,0,positive
stock,false,No,0,1,positive
intern,false,No,0,1,positive
busi,false,No,0,1,positive
machin,false,No,0,1,positive
corp,false,No,0,1,positive
jump,false,No,0,1,positive
wednesdai,false,No,0,1,positive
after,false,No,0,1,positive
salomon,false,No,0,1,positive
brother,false,No,0,1,positive
rais,false,No,0,1,positive
recommend,false,No,0,1,positive
world,false,No,0,1,positive
biggest,false,No,0,1,positive
comput,false,No,0,1,positive
maker,false,No,0,1,positive
month,false,No,0,1,positive
target,false,No,0,1,positive
price,false,No,0,1,positive
share,false,No,0,1,positive
earli,false,No,0,2,positive
trade,false,No,0,2,positive
activ,false,No,0,2,positive
trade,false,No,0,2,positive
more,false,No,0,2,positive
than,false,No,0,2,positive
million,false,No,0,2,positive
share,false,No,0,2,positive
york,false,No,0,2,positive
stock,false,No,0,2,positive
exchang,false,No,0,2,positive
john,false,No,0,0,positive
jone,false,No,0,0,positive
analyst,false,No,0,0,positive
salomon,false,No,0,0,positive
said,false,No,0,0,positive
upgrad,false,No,0,0,positive
strong,false,No,0,0,positive
from,false,No,0,0,positive
cite,false,No,0,0,positive
rise,false,No,0,0,positive
near,false,No,0,0,positive
term,false,No,0,0,positive
confid,false,No,0,0,positive
comput,false,No,0,0,positive
maker,false,No,0,0,positive
fundament,false,No,0,0,positive
said,true,No,0,0,positive
rise,true,No,0,0,positive
confid,true,No,0,0,positive
near,true,No,0,0,positive
term,true,No,0,0,positive
prospect,true,No,0,0,positive
part,true,No,0,0,positive
seri,true,No,0,0,positive
announc,true,No,0,0,positive
compani,true,No,0,0,positive
schedul,true,No,0,0,positive
sept,true,No,0,0,positive
which,true,No,0,0,positive
includ,true,No,0,0,positive
version,true,No,0,0,positive
microprocessor,true,No,0,0,positive
power,true,No,0,0,positive
core,true,No,0,0,positive
mainfram,true,No,0,0,positive
comput,true,No,0,0,positive
product,true,No,0,0,positive
britain,true,No,0,3,positive
global,true,No,0,3,positive
trade,true,No,0,3,positive
deficit,true,No,0,3,positive
unchang,true,No,0,3,positive
billion,true,No,0,3,positive
pound,true,No,0,3,positive
billion,true,No,0,3,positive
june,true,No,0,3,positive
help,true,No,0,3,positive
fear,true,No,0,3,positive
that,true,No,0,3,positive
econom,true,No,0,3,positive
recoveri,true,No,0,3,positive
have,true,No,0,3,positive
damag,true,No,0,3,positive
trade,true,No,0,3,positive
balanc,true,No,0,3,positive
accord,true,No,0,3,positive
figur,true,No,0,3,positive
releas,true,No,0,3,positive
wednesdai,true,No,0,3,positive
focu,false,No,0,0,positive
japan,false,No,0,0,positive
report,false,No,0,0,positive
boost,false,No,0,0,positive
dollar,false,No,0,0,positive
eurobours,false,No,0,0,positive
most,true,No,0,1,positive
economist,true,No,0,1,positive
survei,true,No,0,1,positive
reuter,true,No,0,1,positive
expect,true,No,0,1,positive
that,true,No,0,1,positive
major,true,No,0,1,positive
manufactur,true,No,0,1,positive
diffus,true,No,0,1,positive
index,true,No,0,1,positive
would,true,No,0,1,positive
rise,true,No,0,1,positive
somewhat,true,No,0,1,positive
with,true,No,0,1,positive
forecast,true,No,0,1,positive
rang,true,No,0,1,positive
from,true,No,0,1,positive
minu,true,No,0,1,positive
four,true,No,0,1,positive
five,true,No,0,1,positive
survei,false,No,0,0,positive
close,false,No,0,0,positive
watch,false,No,0,0,positive
clue,false,No,0,0,positive
monetari,false,No,0,0,positive
polici,false,No,0,0,positive
forecast,false,No,0,0,positive
rise,false,No,0,0,positive
diffus,false,No,0,0,positive
index,false,No,0,0,positive
zero,false,No,0,0,positive
decemb,false,No,0,0,positive
epidem,false,No,0,0,positive
rapid,false,No,0,0,positive
declin,false,No,0,0,positive
befor,false,No,0,0,positive
without,false,No,0,0,positive
cull,false,No,0,0,positive
that,false,No,1,0,positive
good,false,No,1,0,positive
said,false,No,1,0,positive
christl,false,No,1,0,positive
donnelli,false,No,1,0,positive
statistician,false,No,1,0,positive
oxford,false,No,1,0,positive
univers,false,No,1,0,positive
work,false,No,1,0,positive
studi,false,No,1,0,positive
wednesdai,true,No,0,0,positive
afternoon,true,No,0,0,positive
percent,true,No,0,0,positive
member,true,No,0,0,positive
